url,FileSize,NumOfOutLink,ContentType
https://www.c-span.org/search/?personid%5B%5D=84765&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,77 KB,97,text/html
https://www.c-span.org/search/?edate&sdate&searchtype=Videos&sort=Most%2BRecent%2BEvent&supremeCourt=-1&tagid%5B%5D=497&text=0,75 KB,97,text/html
https://www.c-span.org/search/?personid%5B%5D=102355&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,55 KB,63,text/html
https://www.c-span.org/person/?christopherchristie,38 KB,87,text/html
https://www.c-span.org/person/?ricksantorum02,45 KB,108,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3Fcampaign2016,35 KB,56,text/html
https://www.c-span.org/search/?edate=02%2F20%2F2018&sdate=01%2F20%2F2017&searchtype=Videos&sort=Most%2BRecent%2BEvent&tagid%5B%5D=5678&text=0,75 KB,97,text/html
https://www.c-span.org/person/?rextillerson,38 KB,90,text/html
https://www.c-span.org/person/?ryanzinke,42 KB,96,text/html
https://www.c-span.org/person/?stevenmnuchin,37 KB,86,text/html
https://www.c-span.org/person/?wilburross,37 KB,86,text/html
https://www.c-span.org/presidentialDebate/?debate=second,73 KB,135,text/html
https://www.c-span.org/person/?elaineduke,37 KB,85,text/html
https://www.c-span.org/schedule/?channel=radio,200 KB,191,text/html
https://www.c-span.org/person/?benjamincarson,40 KB,101,text/html
https://www.c-span.org/person/?mikepence,44 KB,100,text/html
https://www.c-span.org/person/?jillstein,36 KB,80,text/html
https://www.c-span.org/search/?personid%5B%5D=1007174&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,77 KB,97,text/html
https://www.c-span.org/search/?edate&formatid_ex%5B%5D=28&sdate&searchtype=Videos&sort=Most%2BRecent%2BEvent&supremeCourt=1&text=0,75 KB,96,text/html
https://www.c-span.org/search/?personid%5B%5D=104324&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,50 KB,59,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FsupremeCourt%2F,35 KB,56,text/html
https://www.c-span.org/person/?garyjohnson,37 KB,83,text/html
https://www.c-span.org/search/?addedterm%5B%5D=%2522view%2Bfrom%2Bthe%2Bstates%2522&audio=1&edate&sdate&searchtype=Videos&sort=Most%2BRecent%2BAiring&text=0,57 KB,64,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fcspan_created%255B%255D%3D0%26edate%26sdate%26searchtype%3DClips%26sort%3DNewest,35 KB,57,text/html
https://www.c-span.org/person/?soniasotomayor,38 KB,89,text/html
https://www.c-span.org/person/?samuelalito,37 KB,85,text/html
https://www.c-span.org/event/?409917%2Flibertarian-party-national-convention,34 KB,69,text/html
https://www.c-span.org/search/?query=book%2Btv&searchtype=All,34 KB,67,text/html
https://www.c-span.org/schedule/?channel=1,152 KB,127,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61257943,0 KB,0,text/calendar
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=81&sort=Most%2BRecent%2BAiring&sponsorid%5B%5D=1133,74 KB,79,text/html
https://www.c-span.org/radioapp/,29 KB,56,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D1162,35 KB,57,text/html
https://www.c-span.org/search/?searchtype=Clips&seriesid%5B%5D=91&sort=Trending,61 KB,96,text/html
https://www.c-span.org/person/?bobbyjindal,43 KB,103,text/html
https://www.c-span.org/person/?johnmcafee,34 KB,76,text/html
https://www.c-span.org/classroom/document/?7571,12 KB,71,text/html
https://www.c-span.org/classroom/document/?7572,12 KB,71,text/html
https://www.c-span.org/search/?personid%5B%5D=3517&searchtype=Videos&seriesid%5B%5D=81&sort=Most%2BRecent%2BAiring,64 KB,69,text/html
https://www.c-span.org/classroom/document/?7658,12 KB,69,text/html
https://www.c-span.org/classroom/document/?7570,12 KB,71,text/html
https://www.c-span.org/search/?query=trump&searchtype=All,34 KB,66,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fcontact%2F,12 KB,67,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D876,35 KB,57,text/html
https://www.c-span.org/schedule/?channel=2,337 KB,257,text/html
https://www.c-span.org/search/?query=supreme%2Bcourt&searchtype=All,34 KB,66,text/html
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=81&sort=Most%2BRecent%2BAiring,73 KB,77,text/html
https://www.c-span.org/search/?personid%5B%5D=46629&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,76 KB,97,text/html
https://www.c-span.org/search/?query=landmark%2Bcases&searchtype=All,34 KB,65,text/html
https://www.c-span.org/classroom/document/?7379,13 KB,75,text/html
https://www.c-span.org/search/?query=john%2Bhope%2Bbryant&searchtype=All,34 KB,58,text/html
https://www.c-span.org/search/?personid%5B%5D=86033&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,50 KB,59,text/html
https://www.c-span.org/classroom/document/?7378,13 KB,74,text/html
https://www.c-span.org/person/?darrellcastle,35 KB,74,text/html
https://www.c-span.org/classroom/document/?7376,13 KB,74,text/html
https://www.c-span.org/classroom/document/?7700,12 KB,73,text/html
https://www.c-span.org/search/?personid%5B%5D=48312&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,54 KB,61,text/html
https://www.c-span.org/schedule/?channel=3,671 KB,312,text/html
https://www.c-span.org/classroom/document/?7636,12 KB,71,text/html
https://www.c-span.org/search/?query=immigration&searchtype=All,34 KB,66,text/html
https://www.c-span.org/search/?personid%5B%5D=5162&searchtype=Videos&seriesid%5B%5D=81&sort=Most%2BRecent%2BAiring,75 KB,78,text/html
https://www.c-span.org/classroom/document/?7515,13 KB,73,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fnetworks%2F%3Fchannel%3Dradio,35 KB,56,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fabout%2Fleadership%2F,35 KB,56,text/html
https://www.c-span.org/classroom/document/?7634,12 KB,71,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dtag%252F5709,35 KB,57,text/html
https://www.c-span.org/event/?441245%2Fwashington-journal,31 KB,63,text/html
https://www.c-span.org/classroom/document/?7635,12 KB,71,text/html
https://www.c-span.org/search/?query=sarah%2Bsanders&searchtype=All,34 KB,65,text/html
https://www.c-span.org/schedule/print/?date=2018-02-20,59 KB,40,text/html
https://www.c-span.org/search/?edate=11%2F08%2F2016&formatid%5B%5D=18&sdate=07%2F01%2F2016&searchtype=Videos&sort=Most%2BRecent%2BEvent&tagid%5B%5D=298&text=0,74 KB,97,text/html
https://www.c-span.org/classroom/document/?7632,12 KB,71,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dtag%252F1069,35 KB,57,text/html
https://www.c-span.org/person/?johnkasich,43 KB,96,text/html
https://www.c-span.org/classroom/document/?7633,12 KB,71,text/html
https://www.c-span.org/search/?query=trey%2Bgowdy&searchtype=All,34 KB,65,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D1281,35 KB,57,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61257882,0 KB,0,text/calendar
https://www.c-span.org/controllers/calendar/?airing%2F61257902,0 KB,0,text/calendar
https://www.c-span.org/search/?personid%5B%5D=81563&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,64 KB,77,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61257900,0 KB,0,text/calendar
https://www.c-span.org/controllers/calendar/?airing%2F61257901,0 KB,0,text/calendar
https://www.c-span.org/event/?441439%2Fwashington-journal,40 KB,62,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61257907,0 KB,0,text/calendar
https://www.c-span.org/controllers/calendar/?airing%2F61257905,0 KB,0,text/calendar
https://www.c-span.org/controllers/calendar/?airing%2F61254485,0 KB,0,text/calendar
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fschedule%2F,35 KB,56,text/html
https://www.c-span.org/search/?query=john%2Bf.%2Bkennedy&searchtype=All,34 KB,66,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61257876,0 KB,0,text/calendar
https://www.c-span.org/search/?personid%5B%5D=38628&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,64 KB,79,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61257839,0 KB,0,text/calendar
https://www.c-span.org/controllers/calendar/?airing%2F61257877,0 KB,0,text/calendar
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7618,12 KB,67,text/html
https://www.c-span.org/search/?query=gun%2Bcontrol&searchtype=All,34 KB,65,text/html
https://www.c-span.org/classroom/search/?show100&topicids%5B%5D=78,51 KB,127,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7694,12 KB,67,text/html
https://www.c-span.org/event/?413570%2Frttwh-green-party-convention,29 KB,57,text/html
https://www.c-span.org/classroom/document/?7649,12 KB,72,text/html
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497629,35 KB,57,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7342,12 KB,67,text/html
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497469,35 KB,57,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%255B%255D%3D78,12 KB,68,text/html
https://www.c-span.org/schedule/?channel=today,40 KB,86,text/html
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497502,35 KB,57,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7592,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7677,12 KB,73,text/html
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F495904,35 KB,57,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61256353,0 KB,0,text/calendar
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497501,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497500,35 KB,57,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fbellringers%2F,12 KB,67,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61257840,0 KB,0,text/calendar
https://www.c-span.org/classroom/document/?7279,13 KB,73,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61257841,0 KB,0,text/calendar
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2FMyC-SPANClassroom%2Fedit%2F,12 KB,67,text/html
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497249,35 KB,57,text/html
https://www.c-span.org/classroom/document/?7721,13 KB,73,text/html
https://www.c-span.org/search/?query=education&searchtype=All,34 KB,66,text/html
https://www.c-span.org/person/?stephengbreyer,38 KB,89,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61257949,0 KB,0,text/calendar
https://www.c-span.org/person/?johngroberts,38 KB,91,text/html
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497643,35 KB,57,text/html
https://www.c-span.org/person/?neilgorsuch,37 KB,84,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3DLandmark%252BCases%26searchtype%3DAll,35 KB,57,text/html
https://www.c-span.org/classroom/document/?7688,13 KB,73,text/html
https://www.c-span.org/search/?query=jeff%2Bsessions&searchtype=All,34 KB,65,text/html
https://www.c-span.org/person/?ruthginsburg,37 KB,85,text/html
https://www.c-span.org/classroom/document/?7693,12 KB,73,text/html
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F495166,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3Ftocqueville,35 KB,56,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61257950,0 KB,0,text/calendar
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497630,35 KB,57,text/html
https://www.c-span.org/search/?query=sherrod%2Bbrown&searchtype=All,34 KB,66,text/html
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497470,35 KB,57,text/html
https://www.c-span.org/search/?query=white%2Bhouse%2Bdaily%2Bbriefing&searchtype=All,34 KB,65,text/html
https://www.c-span.org/classroom/document/?7690,12 KB,73,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61256621,0 KB,0,text/calendar
https://www.c-span.org/sundaysateight,29 KB,56,text/html
https://www.c-span.org/classroom/document/?7498,13 KB,73,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dwashington%252Bjournal%26searchtype%3DAll,35 KB,57,text/html
https://www.c-span.org/person/?elenakagan,38 KB,90,text/html
https://www.c-span.org/classroom/search/?query=Tocqueville&searchtype=classroom,21 KB,79,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61257953,0 KB,0,text/calendar
https://www.c-span.org/classroom/document/?7706,13 KB,72,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61257954,0 KB,0,text/calendar
https://www.c-span.org/controllers/calendar/?airing%2F61257951,0 KB,0,text/calendar
https://www.c-span.org/classroom/document/?7429,13 KB,75,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61257952,0 KB,0,text/calendar
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F496978,35 KB,57,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61257957,0 KB,0,text/calendar
https://www.c-span.org/person/?clarencethomas,38 KB,88,text/html
https://www.c-span.org/person/?anthonymkennedy,37 KB,85,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61254824,0 KB,0,text/calendar
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497669,35 KB,57,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61257937,0 KB,0,text/calendar
https://www.c-span.org/controllers/calendar/?airing%2F61257938,0 KB,0,text/calendar
https://www.c-span.org/classroom/document/?7543,13 KB,72,text/html
https://www.c-span.org/search/?query=john%2Bmccain&searchtype=All,34 KB,66,text/html
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497146,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D5132,35 KB,57,text/html
https://www.c-span.org/controllers/calendar/?airing%2F61255488,0 KB,0,text/calendar
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F496561,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?follow=program%2F497494,35 KB,57,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%255B%255D%3D59,12 KB,68,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%255B%255D%3D76,12 KB,68,text/html
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=12&sort=Most%2BRecent%2BAiring,70 KB,84,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7702,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7576,13 KB,72,text/html
https://www.c-span.org/classroom/document/?7091,13 KB,78,text/html
https://www.c-span.org/video/standalone/?c4713846&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/document/?7573,12 KB,71,text/html
https://www.c-span.org/classroom/document/?7502,13 KB,74,text/html
https://www.c-span.org/classroom/document/?7682,13 KB,73,text/html
https://www.c-span.org/search/?query=tax%2Breform&searchtype=All,34 KB,65,text/html
https://www.c-span.org/classroom/document/?7574,12 KB,69,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D163,35 KB,57,text/html
https://www.c-span.org/classroom/search/?grade%5B%5D=4,39 KB,108,text/html
https://www.c-span.org/search/?query=john%2Bw.%2Bkluge%2Bcenter&searchtype=All,34 KB,66,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D23,35 KB,57,text/html
https://www.c-span.org/assets/images/ajax-loader.gif,3 KB,0,image/gif
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3Fbookfairs,35 KB,56,text/html
https://www.c-span.org/search/?query=john%2Bkennedy&searchtype=All,34 KB,66,text/html
https://www.c-span.org/classroom/search/?grade%5B%5D=3,39 KB,108,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3FinDepth,35 KB,56,text/html
https://www.c-span.org/classroom/document/?7671,14 KB,76,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%255B%255D%3D56,12 KB,68,text/html
https://www.c-span.org/series/print/?date=2018-02-20&series=85,8 KB,7,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fregister%2F,12 KB,67,text/html
https://www.c-span.org/classroom/register/TGCAgreement/,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7401,13 KB,73,text/html
https://www.c-span.org/classroom/document/?7701,13 KB,75,text/html
https://www.c-span.org/search/?query=victor%2Bdavis%2Bhanson&searchtype=Videos,71 KB,102,text/html
https://www.c-span.org/classroom/document/?7640,13 KB,71,text/html
https://www.c-span.org/classroom/document/?7663,13 KB,74,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%255B%255D%3D57,12 KB,68,text/html
https://www.c-span.org/classroom/document/?7514,13 KB,73,text/html
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=63&sort=Most%2BRecent%2BAiring,71 KB,96,text/html
https://www.c-span.org/classroom/document/?7524,13 KB,72,text/html
https://www.c-span.org/classroom/document/?7582,13 KB,73,text/html
https://www.c-span.org/classroom/document/?7619,13 KB,74,text/html
https://www.c-span.org/classroom/document/?7583,12 KB,71,text/html
https://www.c-span.org/search/?query=david%2Bhorowitz&searchtype=Videos,71 KB,105,text/html
https://www.c-span.org/search/?query=donald%2Btrump&searchtype=All,34 KB,65,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fabout%2Fprivacy%2F,35 KB,56,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fspecial%2F%3FcamerasInTheCourt,35 KB,56,text/html
https://www.c-span.org/series/print/?date=2018-02-20&series=63,3 KB,0,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3Fcommunicators,35 KB,56,text/html
https://www.c-span.org/classroom/document/?7142,13 KB,74,text/html
https://www.c-span.org/search/?query=david%2Bmccullough&searchtype=Videos,68 KB,99,text/html
https://www.c-span.org/classroom/document/?7144,12 KB,71,text/html
https://www.c-span.org/search/?searchtype=Clips&seriesid%5B%5D=15&sort=Trending,59 KB,95,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3DAfter%252BWords%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/search/?all%5B%5D=Vignettes&edate=12%2F17%2F2014&sdate=12%2F15%2F2014&searchtype=Videos&show100&sort=Most%2BRecent%2BAiring&text=0,54 KB,76,text/html
https://www.c-span.org/series/?theContenders,43 KB,91,text/html
https://www.c-span.org/series/?PresidentialLibr,41 KB,77,text/html
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=15&sort=Most%2BRecent%2BAiring,72 KB,96,text/html
https://www.c-span.org/search/?query=christopher%2Bhitchens&searchtype=Videos,71 KB,105,text/html
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=3&sort=Most%2BRecent%2BAiring,71 KB,96,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3Fpresidents,35 KB,56,text/html
https://www.c-span.org/classroom/document/?6969,12 KB,71,text/html
https://www.c-span.org/classroom/document/?6968,12 KB,71,text/html
https://www.c-span.org/classroom/document/?6965,12 KB,71,text/html
https://www.c-span.org/classroom/search/?show100&topicids%5B%5D=56,130 KB,263,text/html
https://www.c-span.org/classroom/document/?6966,12 KB,71,text/html
https://www.c-span.org/classroom/search/?show100&topicids%5B%5D=57,129 KB,262,text/html
